carrier_mode,actual_ship,actual_delivery,carrier_posted_service_days,customer_distance,truckload_service_days,all_modes_goal_transit_days,actual_transit_days,otd_designation,load_id_pseudo,carrier_pseudo,origin_zip_3d,dest_zip_3d,ship_dow,ship_week,ship_month,ship_year,lane_zip3_pair,lane_id,distance_bucket
LTL,2025-07-31 17:47:00,2025-08-04 09:42:00,2.0,589,,2,2,On Time,4256486b0b75,0e32a59c0c8e,443xx,290xx,3,31,7,2025,OH→SC,f06bed7c1b2c,500-1k
LTL,2025-07-31 17:48:00,2025-08-06 15:25:00,4.0,2404,,4,4,On Time,4812d700a5d2,0e32a59c0c8e,443xx,958xx,3,31,7,2025,OH→CA,5c2e02de7609,2k+
LTL,2025-07-31 17:48:00,2025-08-05 09:58:00,3.0,1747,,3,3,On Time,abe2e20a6744,0e32a59c0c8e,443xx,841xx,3,31,7,2025,443xx→841xx,7db41e854c2c,1k-2k
LTL,2025-07-31 17:48:00,2025-08-04 11:17:00,2.0,712,,2,2,On Time,87b90f5a90f5,0e32a59c0c8e,443xx,300xx,3,31,7,2025,443xx→300xx,cf538657352a,500-1k
LTL,2025-07-31 17:51:00,2025-08-01 16:31:00,1.0,8,,1,1,On Time,3d9040e90a36,0e32a59c0c8e,857xx,857xx,3,31,7,2025,857xx→857xx,c8d34aec7e26,0-100
LTL,2025-07-31 17:52:00,2025-08-05 14:13:00,3.0,550,,3,3,On Time,e53cf76279ae,0e32a59c0c8e,857xx,874xx,3,31,7,2025,857xx→874xx,97ff3c564295,500-1k
LTL,2025-07-31 18:00:00,2025-08-01 13:57:00,1.0,231,,1,1,On Time,1bd4fb86dbc8,0e32a59c0c8e,898xx,841xx,3,31,7,2025,898xx→841xx,c3175db902ef,100-250
LTL,2025-07-31 18:21:00,2025-08-06 14:58:00,5.0,2133,,5,4,Delivered Early,616470657c44,0e32a59c0c8e,972xx,750xx,3,31,7,2025,972xx→750xx,03632a7c492b,2k+
LTL,2025-07-31 19:41:00,2025-08-05 14:34:00,3.0,1566,,3,3,On Time,1237983e61de,0e32a59c0c8e,937xx,750xx,3,31,7,2025,937xx→750xx,bd2410ffa0d6,1k-2k
LTL,2025-07-31 20:28:00,2025-08-07 10:40:00,5.0,2143,,5,5,On Time,9c0524f414ee,0e32a59c0c8e,920xx,544xx,3,31,7,2025,920xx→544xx,b09b8155d229,2k+
LTL,2025-07-31 21:02:00,2025-08-05 12:06:00,3.0,981,,3,3,On Time,cad1e0ed729a,0e32a59c0c8e,750xx,416xx,3,31,7,2025,750xx→416xx,d51f3f996d1a,500-1k
LTL,2025-07-31 21:03:00,2025-08-05 09:26:00,3.0,1330,,3,3,On Time,ce3f11ce518b,0e32a59c0c8e,750xx,331xx,3,31,7,2025,750xx→331xx,0cc9339fa45f,1k-2k
LTL,2025-07-31 21:04:00,2025-08-06 08:49:00,4.0,1389,,4,4,On Time,479a851f34dc,0e32a59c0c8e,750xx,171xx,3,31,7,2025,750xx→171xx,7d97bd9a7e41,1k-2k
LTL,2025-07-31 21:04:00,2025-08-05 13:55:00,2.0,686,,2,3,Late,c2f0f7fc773b,0e32a59c0c8e,750xx,370xx,3,31,7,2025,750xx→370xx,7ea2728a98ad,500-1k
LTL,2025-07-31 21:07:00,2025-08-05 09:28:00,3.0,1330,,3,3,On Time,314ffd7f0657,0e32a59c0c8e,750xx,331xx,3,31,7,2025,750xx→331xx,0cc9339fa45f,1k-2k
LTL,2025-07-31 21:08:00,2025-08-04 15:46:00,2.0,917,,2,2,On Time,a1197384d581,0e32a59c0c8e,750xx,308xx,3,31,7,2025,750xx→308xx,cb7f3e58f3e1,500-1k
LTL,2025-07-31 21:12:00,2025-08-05 11:12:00,4.0,1065,,4,3,Delivered Early,b42f09c080f3,0e32a59c0c8e,750xx,577xx,3,31,7,2025,750xx→577xx,3cad7c5fab4a,1k-2k
LTL,2025-07-31 21:12:00,2025-08-04 15:25:00,3.0,1638,,3,2,Delivered Early,f1960f5d02a1,0e32a59c0c8e,750xx,898xx,3,31,7,2025,750xx→898xx,d93723bc9be8,1k-2k
LTL,2025-07-31 21:13:00,2025-08-05 10:45:00,3.0,834,,3,3,On Time,3f733edfe7fb,0e32a59c0c8e,750xx,300xx,3,31,7,2025,750xx→300xx,7a6662aa8770,500-1k
LTL,2025-07-31 21:14:00,2025-08-04 13:06:00,2.0,975,,2,2,On Time,edcca1a8fe59,0e32a59c0c8e,750xx,857xx,3,31,7,2025,750xx→857xx,316d5cb5cb70,500-1k
LTL,2025-07-31 21:15:00,2025-08-05 10:56:00,1.0,265,,1,3,Late,15939f68cb4f,0e32a59c0c8e,750xx,770xx,3,31,7,2025,750xx→770xx,18f3becc55c8,250-500
TL Flatbed,2025-08-01 09:30:00,2025-08-04 10:00:00,,644,2.0,2,1,Delivered Early,0c68c065ae3d,312f43423e8e,814xx,857xx,4,31,8,2025,814xx→857xx,6db80d681a07,500-1k
LTL,2025-08-01 11:23:00,2025-08-06 14:58:00,3.0,1389,,3,3,On Time,abb0012e5245,0e32a59c0c8e,171xx,750xx,4,31,8,2025,171xx→750xx,5e56e86e2ebf,1k-2k
LTL,2025-08-01 11:23:00,2025-08-04 15:57:00,1.0,57,,1,1,On Time,f62dc064d311,0e32a59c0c8e,171xx,172xx,4,31,8,2025,171xx→172xx,dcb0ca963fe6,0-100
LTL,2025-08-01 12:38:00,2025-08-04 10:10:00,1.0,161,,1,1,On Time,5b849b413ed0,5797a633da7c,530xx,544xx,4,31,8,2025,WI→WI,1c670bde58a2,100-250
LTL,2025-08-01 12:59:00,2025-08-06 14:59:00,3.0,1139,,3,3,On Time,611343490fa8,0e32a59c0c8e,557xx,750xx,4,31,8,2025,557xx→750xx,9874f43d7a9a,1k-2k
TL Flatbed,2025-08-01 13:00:00,2025-08-04 10:00:00,,413,1.0,1,1,On Time,d0b74afe417a,e6c81f092efd,443xx,230xx,4,31,8,2025,443xx→230xx,b156005012e2,250-500
LTL,2025-08-01 13:11:00,2025-08-08 14:56:00,5.0,2291,,5,5,On Time,156ee42d484c,0e32a59c0c8e,172xx,898xx,4,31,8,2025,172xx→898xx,3f2cb8292424,2k+
LTL,2025-08-01 13:11:00,2025-08-06 14:25:00,4.0,2184,,4,3,Delivered Early,61ce14ae323c,0e32a59c0c8e,172xx,857xx,4,31,8,2025,172xx→857xx,7b7eb01d1dec,2k+
LTL,2025-08-01 13:11:00,2025-08-04 13:28:00,1.0,386,,1,1,On Time,f361ced9d43a,0e32a59c0c8e,172xx,272xx,4,31,8,2025,172xx→272xx,0ba0ee9a8268,250-500
LTL,2025-08-01 13:11:00,2025-08-04 12:26:00,1.0,149,,1,1,On Time,5a1efaa46489,0e32a59c0c8e,172xx,157xx,4,31,8,2025,172xx→157xx,e5f89f3c05a2,100-250
LTL,2025-08-01 13:12:00,2025-08-07 18:49:00,5.0,2646,,5,4,Delivered Early,84e11dd7d21c,0e32a59c0c8e,172xx,956xx,4,31,8,2025,172xx→956xx,c8be78fd3a60,2k+
LTL,2025-08-01 13:12:00,2025-08-04 12:32:00,1.0,71,,1,1,On Time,b53e88c16d02,0e32a59c0c8e,172xx,171xx,4,31,8,2025,172xx→171xx,b4b5c7f5fb75,0-100
LTL,2025-08-01 13:12:00,2025-08-04 10:41:00,1.0,255,,1,1,On Time,4f317dc2b77b,0e32a59c0c8e,172xx,240xx,4,31,8,2025,172xx→240xx,8bcdaf64464d,250-500
LTL,2025-08-01 13:27:00,2025-08-05 13:33:00,2.0,955,,2,2,On Time,6fea9e3446a7,ae9d1671f54a,531xx,750xx,4,31,8,2025,531xx→750xx,694dd155e101,500-1k
TL Flatbed,2025-08-01 13:45:00,2025-08-04 10:00:00,,1728,4.0,4,1,Delivered Early,e6cfb73b40da,e6c81f092efd,443xx,841xx,4,31,8,2025,443xx→841xx,7db41e854c2c,1k-2k
LTL,2025-08-01 14:27:00,2025-08-07 16:11:00,5.0,2119,,5,4,Delivered Early,9312aeab724f,0e32a59c0c8e,515xx,898xx,4,31,8,2025,515xx→898xx,c71698cd95f4,2k+
LTL,2025-08-01 14:33:00,2025-08-05 14:34:00,2.0,1012,,2,2,On Time,325e38eb5956,0e32a59c0c8e,243xx,750xx,4,31,8,2025,243xx→750xx,6a2f36044eeb,1k-2k
LTL,2025-08-01 14:33:00,2025-08-04 13:31:00,2.0,342,,2,1,Delivered Early,c3b69a2276e7,0e32a59c0c8e,243xx,172xx,4,31,8,2025,243xx→172xx,44b37e44a854,250-500
LTL,2025-08-01 14:34:00,2025-08-05 13:03:00,2.0,401,,2,2,On Time,6e096aadd47c,0e32a59c0c8e,286xx,172xx,4,31,8,2025,286xx→172xx,fbb1032d31a2,250-500
LTL,2025-08-01 14:34:00,2025-08-05 11:20:00,2.0,838,,2,2,On Time,30d1478fdce2,0e32a59c0c8e,681xx,447xx,4,31,8,2025,MW→MW,784efcaf1ab7,500-1k
LTL,2025-08-01 14:47:00,2025-08-06 14:59:00,3.0,1638,,3,3,On Time,9cac1dced2e6,0e32a59c0c8e,898xx,750xx,4,31,8,2025,898xx→750xx,88f2d6915bc9,1k-2k
LTL,2025-08-01 15:06:00,2025-08-04 11:45:00,1.0,265,,1,1,On Time,2f438047c1c3,ae9d1671f54a,770xx,750xx,4,31,8,2025,770xx→750xx,03f9cefb9472,250-500
LTL,2025-08-01 15:12:00,2025-08-04 12:01:00,1.0,387,,1,1,On Time,ca2e95e936b2,0e32a59c0c8e,532xx,630xx,4,31,8,2025,WI→MO,bf49a5f45e89,250-500
LTL,2025-08-01 15:24:00,2025-08-05 12:32:00,3.0,942,,3,2,Delivered Early,d3f9ddb9ce2b,0e32a59c0c8e,832xx,857xx,4,31,8,2025,WE→WE,f69594a24cf3,500-1k
LTL,2025-08-01 15:26:00,2025-08-06 14:58:00,3.0,1258,,3,3,On Time,5d63fae976ec,0e32a59c0c8e,156xx,750xx,4,31,8,2025,PA→TX,6620b5eb0d3b,1k-2k
LTL,2025-08-01 15:26:00,2025-08-06 12:23:00,5.0,2498,,5,3,Delivered Early,19d45cdae642,0e32a59c0c8e,591xx,331xx,4,31,8,2025,WE→SO,cf0240637fd5,2k+
LTL,2025-08-01 15:52:00,2025-08-04 15:25:00,2.0,766,,2,1,Delivered Early,1b5f5cc5c75f,0e32a59c0c8e,802xx,898xx,4,31,8,2025,802xx→898xx,2b52f18c433b,500-1k
LTL,2025-08-01 15:56:00,2025-08-04 12:24:00,2.0,918,,2,1,Delivered Early,14ecf20157dc,0e32a59c0c8e,377xx,750xx,4,31,8,2025,377xx→750xx,6f468abc8cc8,500-1k
LTL,2025-08-01 16:07:00,2025-08-05 14:35:00,2.0,902,,2,2,On Time,d86146dbeb67,0e32a59c0c8e,479xx,750xx,4,31,8,2025,479xx→750xx,565e06e278e5,500-1k
Truckload,2025-08-01 16:09:00,2025-08-06 13:37:00,,975,2.0,2,3,Late,0ac838fe2778,e241c58d2bfc,750xx,857xx,4,31,8,2025,750xx→857xx,316d5cb5cb70,500-1k
LTL,2025-08-01 16:24:00,2025-08-11 11:38:00,6.0,2374,,6,6,On Time,22c3d11df421,0e32a59c0c8e,443xx,977xx,4,31,8,2025,443xx→977xx,6575a1534c8e,2k+
LTL,2025-08-01 16:24:00,2025-08-05 12:38:00,2.0,721,,2,2,On Time,97a3cc35a417,0e32a59c0c8e,443xx,304xx,4,31,8,2025,OH→GA,55e054266707,500-1k
LTL,2025-08-01 16:24:00,2025-08-05 11:47:00,3.0,1345,,3,2,Delivered Early,f6e48bffdc92,0e32a59c0c8e,443xx,800xx,4,31,8,2025,OH→CO,0c53d1175bc1,1k-2k
LTL,2025-08-01 16:25:00,2025-08-05 12:51:00,2.0,1103,,2,2,On Time,2c4582bf72b2,0e32a59c0c8e,443xx,707xx,4,31,8,2025,OH→LA,8eeff5d907f4,1k-2k
LTL,2025-08-01 16:28:00,2025-08-08 11:10:00,5.0,1747,,5,5,On Time,e9844ed1da9d,0e32a59c0c8e,443xx,594xx,4,31,8,2025,OH→MT,ddb2594b4e55,1k-2k
LTL,2025-08-01 16:28:00,2025-08-06 13:11:00,2.0,395,,2,3,Late,9a1dba305947,0e32a59c0c8e,443xx,189xx,4,31,8,2025,443xx→189xx,0f8b5441e036,250-500
LTL,2025-08-01 16:29:00,2025-08-11 12:57:00,7.0,2493,,7,6,Delivered Early,0cd0a6caecf7,0e32a59c0c8e,443xx,986xx,4,31,8,2025,OH→WA,dce1ab995aaa,2k+
LTL,2025-08-01 16:29:00,2025-08-08 11:09:00,5.0,1747,,5,5,On Time,6dd70585cf96,0e32a59c0c8e,443xx,594xx,4,31,8,2025,OH→MT,ddb2594b4e55,1k-2k
LTL,2025-08-01 16:30:00,2025-08-06 12:03:00,5.0,2459,,5,3,Delivered Early,9922c26fbde5,0e32a59c0c8e,945xx,443xx,4,31,8,2025,CA→OH,c4d4518ab907,2k+
LTL,2025-08-01 16:31:00,2025-08-05 09:51:00,2.0,363,,2,2,On Time,0a7e28496572,0e32a59c0c8e,443xx,207xx,4,31,8,2025,443xx→207xx,fa1d15f4c1a9,250-500
LTL,2025-08-01 16:32:00,2025-08-05 14:41:00,2.0,414,,2,2,On Time,c9a498fcdd83,0e32a59c0c8e,443xx,407xx,4,31,8,2025,OH→KY,7f6d9f6bebde,250-500
LTL,2025-08-01 16:32:00,2025-08-05 14:25:00,3.0,1112,,3,2,Delivered Early,d3e1ef71976e,0e32a59c0c8e,443xx,342xx,4,31,8,2025,OH→FL,077e5275ed91,1k-2k
LTL,2025-08-01 16:32:00,2025-08-05 10:44:00,2.0,662,,2,2,On Time,c1d8aa436d3a,0e32a59c0c8e,172xx,300xx,4,31,8,2025,172xx→300xx,57bdbf6081be,500-1k
LTL,2025-08-01 16:32:00,2025-08-04 10:13:00,1.0,230,,1,1,On Time,be5a28e8dbd1,0e32a59c0c8e,172xx,241xx,4,31,8,2025,172xx→241xx,007131d2294b,100-250
LTL,2025-08-01 16:33:00,2025-08-06 13:25:00,3.0,1144,,3,3,On Time,7bf1c13a42fb,0e32a59c0c8e,172xx,744xx,4,31,8,2025,172xx→744xx,1fc058d81ef8,1k-2k
LTL,2025-08-01 16:33:00,2025-08-05 13:49:00,2.0,515,,2,2,On Time,ae9b07d78eda,0e32a59c0c8e,443xx,372xx,4,31,8,2025,443xx→372xx,70d8646cc7a1,500-1k
LTL,2025-08-01 16:33:00,2025-08-05 09:08:00,2.0,760,,2,2,On Time,559d3b43e0e3,0e32a59c0c8e,172xx,630xx,4,31,8,2025,172xx→630xx,a15022f60fad,500-1k
LTL,2025-08-01 16:34:00,2025-08-12 18:02:00,7.0,2655,,7,7,On Time,6b1a3b43a833,0e32a59c0c8e,172xx,956xx,4,31,8,2025,172xx→956xx,c8be78fd3a60,2k+
LTL,2025-08-01 16:34:00,2025-08-07 14:59:00,5.0,2435,,5,4,Delivered Early,204f2b38110d,0e32a59c0c8e,443xx,980xx,4,31,8,2025,OH→WA,dce1ab995aaa,2k+
LTL,2025-08-01 16:34:00,2025-08-05 16:09:00,2.0,382,,2,2,On Time,ce029f28d157,0e32a59c0c8e,172xx,278xx,4,31,8,2025,PA→NC,ce5bc7554f2a,250-500
LTL,2025-08-01 16:34:00,2025-08-04 12:01:00,2.0,551,,2,1,Delivered Early,0dab7b98e6ce,0e32a59c0c8e,443xx,630xx,4,31,8,2025,443xx→630xx,4523d9ee4a9c,500-1k
LTL,2025-08-01 16:35:00,2025-08-05 14:27:00,2.0,369,,2,2,On Time,6e4f1b8c727b,0e32a59c0c8e,172xx,275xx,4,31,8,2025,172xx→275xx,d25ab16226ad,250-500
LTL,2025-08-01 16:35:00,2025-08-05 13:49:00,2.0,515,,2,2,On Time,237cceee3bd6,0e32a59c0c8e,443xx,372xx,4,31,8,2025,443xx→372xx,70d8646cc7a1,500-1k
LTL,2025-08-01 16:35:00,2025-08-04 11:48:00,1.0,457,,1,1,On Time,fd68e82cb752,0e32a59c0c8e,443xx,274xx,4,31,8,2025,443xx→274xx,5991f0da94e6,250-500
LTL,2025-08-01 16:35:00,2025-08-04 11:01:00,1.0,377,,1,1,On Time,9194d7cc8250,0e32a59c0c8e,172xx,010xx,4,31,8,2025,172xx→010xx,1e7ea4509550,250-500
LTL,2025-08-01 16:35:00,2025-08-04 10:46:00,2.0,464,,2,1,Delivered Early,a94706b1af46,0e32a59c0c8e,172xx,288xx,4,31,8,2025,172xx→288xx,24718606c9f9,250-500
LTL,2025-08-01 16:36:00,2025-08-06 13:21:00,2.0,357,,2,3,Late,8438d18ee5d7,0e32a59c0c8e,443xx,201xx,4,31,8,2025,443xx→201xx,6beabe788cb7,250-500
LTL,2025-08-01 16:36:00,2025-08-05 11:10:00,2.0,426,,2,2,On Time,2c6335f88c0b,0e32a59c0c8e,172xx,282xx,4,31,8,2025,172xx→282xx,34c0bd89052d,250-500
LTL,2025-08-01 16:36:00,2025-08-05 11:05:00,2.0,426,,2,2,On Time,ba4072b4eb9a,0e32a59c0c8e,172xx,282xx,4,31,8,2025,172xx→282xx,34c0bd89052d,250-500
LTL,2025-08-01 16:36:00,2025-08-04 10:38:00,1.0,124,,1,1,On Time,4a5d57f03db2,0e32a59c0c8e,443xx,432xx,4,31,8,2025,443xx→432xx,506152b50540,100-250
LTL,2025-08-01 16:54:00,2025-08-06 10:08:00,3.0,875,,3,3,On Time,6913038d1817,0e32a59c0c8e,741xx,544xx,4,31,8,2025,741xx→544xx,892c215bea58,500-1k
LTL,2025-08-01 18:30:00,2025-08-04 17:00:00,1.0,501,,1,1,On Time,db3e4e43e944,0e32a59c0c8e,925xx,894xx,4,31,8,2025,CA→NV,c65609e1573e,500-1k
LTL,2025-08-01 18:30:00,2025-08-04 11:58:00,1.0,93,,1,1,On Time,3a32b4f9c92a,0e32a59c0c8e,925xx,923xx,4,31,8,2025,925xx→923xx,3333ed2e617d,0-100
LTL,2025-08-01 19:08:00,2025-08-06 12:49:00,3.0,834,,3,3,On Time,84caac5d72d8,0e32a59c0c8e,750xx,300xx,4,31,8,2025,750xx→300xx,7a6662aa8770,500-1k
LTL,2025-08-01 20:05:00,2025-08-07 15:27:00,5.0,1182,,5,4,Delivered Early,4b90fde0f8f4,0e32a59c0c8e,750xx,827xx,4,31,8,2025,750xx→827xx,2fa8f85b69a2,1k-2k
LTL,2025-08-01 20:06:00,2025-08-07 12:11:00,4.0,1638,,4,4,On Time,950a005be163,0e32a59c0c8e,750xx,898xx,4,31,8,2025,750xx→898xx,d93723bc9be8,1k-2k
LTL,2025-08-01 20:07:00,2025-08-07 11:06:00,2.0,925,,2,4,Late,e9638e10c547,0e32a59c0c8e,750xx,804xx,4,31,8,2025,750xx→804xx,e7a8e871a077,500-1k
LTL,2025-08-01 20:08:00,2025-08-07 13:20:00,4.0,1201,,4,4,On Time,f9a216e4de25,0e32a59c0c8e,750xx,829xx,4,31,8,2025,750xx→829xx,ed28fca5afc5,1k-2k
LTL,2025-08-01 20:09:00,2025-08-07 10:45:00,4.0,1330,,4,4,On Time,b4e0c47abcc6,0e32a59c0c8e,750xx,331xx,4,31,8,2025,750xx→331xx,0cc9339fa45f,1k-2k
LTL,2025-08-01 20:10:00,2025-08-05 13:26:00,1.0,210,,1,2,Late,948b3eb1b157,0e32a59c0c8e,750xx,786xx,4,31,8,2025,750xx→786xx,1fbad45c0c42,100-250
LTL,2025-08-01 20:11:00,2025-08-07 17:43:00,4.0,1402,,4,4,On Time,72cd99c11204,0e32a59c0c8e,750xx,935xx,4,31,8,2025,750xx→935xx,66220f846f0e,1k-2k
LTL,2025-08-01 20:11:00,2025-08-07 11:38:00,4.0,1422,,4,4,On Time,8763460934d2,0e32a59c0c8e,750xx,195xx,4,31,8,2025,750xx→195xx,7e9f98fee7c7,1k-2k
LTL,2025-08-01 20:12:00,2025-08-15 13:16:00,2.0,981,,2,10,Late,cdc0a9e1489c,0e32a59c0c8e,750xx,856xx,4,31,8,2025,750xx→856xx,8e57bdc2d67a,500-1k
LTL,2025-08-01 20:12:00,2025-08-07 09:46:00,4.0,1810,,4,4,On Time,948273b16776,0e32a59c0c8e,750xx,030xx,4,31,8,2025,750xx→030xx,bb95f995dfde,1k-2k
LTL,2025-08-01 20:13:00,2025-08-06 12:25:00,3.0,1408,,3,3,On Time,387e1562f7d0,0e32a59c0c8e,750xx,841xx,4,31,8,2025,750xx→841xx,22a5bad2a7e6,1k-2k
LTL,2025-08-01 20:14:00,2025-08-07 11:28:00,4.0,1389,,4,4,On Time,a8cddb1cecd3,0e32a59c0c8e,750xx,171xx,4,31,8,2025,750xx→171xx,7d97bd9a7e41,1k-2k
LTL,2025-08-01 20:14:00,2025-08-06 15:08:00,3.0,917,,3,3,On Time,b973f9d73fbe,0e32a59c0c8e,750xx,308xx,4,31,8,2025,750xx→308xx,cb7f3e58f3e1,500-1k
LTL,2025-08-01 20:15:00,2025-08-07 16:13:00,4.0,1745,,4,4,On Time,c0d113cf3f1e,0e32a59c0c8e,750xx,015xx,4,31,8,2025,750xx→015xx,82914fa934ca,1k-2k
LTL,2025-08-01 20:15:00,2025-08-06 12:48:00,3.0,834,,3,3,On Time,270cb5faf310,0e32a59c0c8e,750xx,300xx,4,31,8,2025,750xx→300xx,7a6662aa8770,500-1k
LTL,2025-08-01 20:16:00,2025-08-07 14:35:00,3.0,1120,,3,4,Late,f0d381494dab,0e32a59c0c8e,750xx,437xx,4,31,8,2025,750xx→437xx,e90cad969646,1k-2k
LTL,2025-08-01 20:16:00,2025-08-07 10:45:00,4.0,1330,,4,4,On Time,581891159090,0e32a59c0c8e,750xx,331xx,4,31,8,2025,750xx→331xx,0cc9339fa45f,1k-2k
LTL,2025-08-04 11:01:00,2025-08-07 13:49:00,3.0,1710,,3,3,On Time,3bb633bb762c,0e32a59c0c8e,010xx,750xx,0,32,8,2025,010xx→750xx,6b65f8cb8e47,1k-2k
TL Flatbed,2025-08-04 12:00:00,2025-08-05 08:30:00,,287,1.0,1,1,On Time,c76f96a37d13,e6c81f092efd,443xx,226xx,0,32,8,2025,443xx→226xx,1d2fc67b3f36,250-500
LTL,2025-08-04 13:32:00,2025-08-06 15:31:00,2.0,1163,,2,2,On Time,b6960f85ff4c,0e32a59c0c8e,172xx,331xx,0,32,8,2025,172xx→331xx,13036d0a8fbe,1k-2k
LTL,2025-08-04 13:32:00,2025-08-05 11:57:00,1.0,491,,1,1,On Time,a66d7390facc,0e32a59c0c8e,172xx,032xx,0,32,8,2025,172xx→032xx,5fc7a6456a39,250-500
LTL,2025-08-04 13:32:00,2025-08-04 17:08:00,1.0,14,,1,0,Delivered Early,87ad2038996a,0e32a59c0c8e,172xx,172xx,0,32,8,2025,172xx→172xx,2b5fd508f529,0-100
LTL,2025-08-04 13:57:00,2025-08-05 11:56:00,1.0,9,,1,1,On Time,22eff8f40b40,cfd59abc9d4b,750xx,750xx,0,32,8,2025,750xx→750xx,8c225bc596a2,0-100
LTL,2025-08-04 14:00:00,2025-08-07 13:49:00,2.0,792,,2,3,Late,f7a058a5c924,0e32a59c0c8e,617xx,750xx,0,32,8,2025,617xx→750xx,fea9f01cb177,500-1k
LTL,2025-08-04 14:37:00,2025-08-05 16:04:00,1.0,241,,1,1,On Time,2906162adeaf,0e32a59c0c8e,240xx,172xx,0,32,8,2025,240xx→172xx,186316684343,100-250
LTL,2025-08-04 14:37:00,2025-08-05 13:33:00,1.0,140,,1,1,On Time,a733610b712d,ae9d1671f54a,756xx,750xx,0,32,8,2025,756xx→750xx,bb0b771afbcf,100-250
LTL,2025-08-04 14:40:00,2025-08-06 17:18:00,2.0,762,,2,2,On Time,d599a5548460,0e32a59c0c8e,827xx,898xx,0,32,8,2025,827xx→898xx,e04da93f4a87,500-1k
LTL,2025-08-04 14:48:00,2025-08-06 12:23:00,2.0,767,,2,2,On Time,bc6a5ad6db0e,0e32a59c0c8e,240xx,532xx,0,32,8,2025,240xx→532xx,baa7596142cd,500-1k
LTL,2025-08-04 15:29:00,2025-08-05 14:57:00,1.0,242,,1,1,On Time,017d1fa66c42,0e32a59c0c8e,898xx,840xx,0,32,8,2025,898xx→840xx,ad56fb66c4b9,100-250
LTL,2025-08-04 15:41:00,2025-08-11 11:42:00,2.0,485,,2,5,Late,11efabbafe20,0e32a59c0c8e,443xx,370xx,0,32,8,2025,443xx→370xx,c4679720e15f,250-500
LTL,2025-08-04 15:41:00,2025-08-06 13:17:00,2.0,532,,2,2,On Time,61f45710a2db,0e32a59c0c8e,443xx,233xx,0,32,8,2025,OH→VA,a459ac238dcb,500-1k
LTL,2025-08-04 15:41:00,2025-08-06 11:03:00,2.0,453,,2,2,On Time,6a2cf895967d,0e32a59c0c8e,443xx,100xx,0,32,8,2025,OH→NY,60e09dcd1cef,250-500
LTL,2025-08-04 15:41:00,2025-08-06 10:56:00,2.0,635,,2,2,On Time,2eef96bb677a,0e32a59c0c8e,443xx,307xx,0,32,8,2025,443xx→307xx,4f273e706cfa,500-1k
LTL,2025-08-04 15:42:00,2025-08-07 13:48:00,3.0,1166,,3,3,On Time,393ddbbe7ec5,0e32a59c0c8e,443xx,750xx,0,32,8,2025,443xx→750xx,3667ec4a0405,1k-2k
LTL,2025-08-04 15:42:00,2025-08-06 11:45:00,2.0,906,,2,2,On Time,e33effe53866,5797a633da7c,719xx,241xx,0,32,8,2025,719xx→241xx,73acd907c4bf,500-1k
LTL,2025-08-04 15:43:00,2025-08-11 14:20:00,5.0,2097,,5,5,On Time,e25012a4d39a,0e32a59c0c8e,443xx,890xx,0,32,8,2025,443xx→890xx,8bbe373f49bb,2k+
LTL,2025-08-04 15:43:00,2025-08-06 15:30:00,2.0,360,,2,2,On Time,1da246c20d57,0e32a59c0c8e,443xx,201xx,0,32,8,2025,443xx→201xx,6beabe788cb7,250-500
LTL,2025-08-04 15:43:00,2025-08-06 14:22:00,2.0,529,,2,2,On Time,245bc2db8b74,0e32a59c0c8e,443xx,370xx,0,32,8,2025,443xx→370xx,c4679720e15f,500-1k
LTL,2025-08-04 15:43:00,2025-08-06 12:48:00,2.0,712,,2,2,On Time,098b2c85af3d,0e32a59c0c8e,443xx,300xx,0,32,8,2025,443xx→300xx,cf538657352a,500-1k
LTL,2025-08-04 15:43:00,2025-08-06 10:43:00,2.0,504,,2,2,On Time,f6e892bd06ab,0e32a59c0c8e,443xx,297xx,0,32,8,2025,OH→SC,f06bed7c1b2c,500-1k
LTL,2025-08-04 15:45:00,2025-08-06 14:10:00,3.0,1214,,3,2,Delivered Early,9ed950c7c5c6,0e32a59c0c8e,443xx,331xx,0,32,8,2025,443xx→331xx,dc8649d8a7d6,1k-2k
LTL,2025-08-04 15:45:00,2025-08-06 12:06:00,2.0,584,,2,2,On Time,13884acec64e,0e32a59c0c8e,443xx,373xx,0,32,8,2025,OH→TN,1109675cb9f3,500-1k
LTL,2025-08-04 15:45:00,2025-08-06 11:34:00,2.0,713,,2,2,On Time,15a0cb7dbe14,ae9d1671f54a,368xx,750xx,0,32,8,2025,SO→SO,144ab6501cad,500-1k
LTL,2025-08-04 15:45:00,2025-08-05 17:16:00,1.0,231,,1,1,On Time,d828f81f1237,0e32a59c0c8e,841xx,898xx,0,32,8,2025,841xx→898xx,566a3dc25d38,100-250
LTL,2025-08-04 15:45:00,2025-08-05 13:25:00,1.0,124,,1,1,On Time,75566e0ab959,0e32a59c0c8e,443xx,432xx,0,32,8,2025,443xx→432xx,506152b50540,100-250
LTL,2025-08-04 16:17:00,2025-08-05 10:36:00,1.0,100,,1,1,On Time,c649b721cfea,0e32a59c0c8e,543xx,544xx,0,32,8,2025,543xx→544xx,e70e216129c8,100-250
LTL,2025-08-04 16:27:00,2025-08-07 13:49:00,3.0,1430,,3,3,On Time,44377f4a8aa3,0e32a59c0c8e,591xx,750xx,0,32,8,2025,591xx→750xx,953d56eb3c66,1k-2k
